一只黑白相间的狗嘴里叼着一根棍子。	黑白相间的狗爪子里有根棍子。	3
一个小女孩拿着一根木棍。	一个小女孩在游泳池里游泳。	2
一只黑狗跳进水中。	一只狗在雪中行走。	2
一群人在一辆红色消防车前。	一群人站在一辆红色消防车周围。	4
一个男孩跳进蓝色的池水里。	这个小男孩正在肚皮上跳进池子里。	3
一只金发狗在雪地里叼着一个球。	一个金发小女孩坐在一把绿色的椅子上。	0
一个男人拿着钓竿坐在靠近水体的地方。	一个男人坐在一块岩石上，旁边是一张折叠的躺椅和一根钓鱼竿。	3
一个女人和一条狗站在草地上。	一个男人站在雨中，举着一块牌子。	0
一名身穿蓝色衬衫的男子正在体育场的场地上跑步。	一个戴着蓝色帽子和衬衫的男人骑着一匹白马。	1
一只黑狗在水中奔跑。	一只黑狗正在水中奔跑。	4
一只狗在草地上奔跑。	一只狗在雪中奔跑。	2
两个人在高尔夫球场上打高尔夫球。	两个人在高尔夫球场上打高尔夫球。	5
穿红外套的孩子躺在红色的垫子上。	蹒跚学步的孩子正准备爬上那件红色的设备。	0
穿着蓝白相间队服追逐足球的孩子。	一个穿着蓝色足球制服的小男孩在追逐一个球。	4
在球场上摇摆的垒球运动员。	棒球运动员击球	2
一名男子正在远离相机的地方冲浪风筝。	一个男人在水上冲浪。	2
两个人坐在码头的尽头。	两个人坐在码头上。	4
那只棕色和白色的大狗在雪中奔跑。	圣伯纳德狗在雪地里奔跑。	4
一对血淋淋的男女合影留念。	一名身穿女装的男子热情地摆出姿势拍照。	2
一只黄狗正在花草丛生的地方玩耍。	一个女孩在玩秋千。	0
两只棕色的大狗在雪中奔跑。	一只棕色的狗在草地上奔跑。	2
一个小男孩伸出双臂跳进游泳池。	一只狗跳进后院的游泳池。	1
两只狗在一片植被中共享一个玩具。	两名滑雪者在雪地上空滑雪。	0
一位金发白衣的女士在镜头前摆姿势。	一只黑白相间的狗张着嘴跑。	0
一只狗在球场上追着球跑。	一个小孩在草地上跑。	0
两个女孩坐在一座雕像前。	两个金发女孩坐在一座雕像旁边。	3
一个穿橙色衣服的女孩点了一支蜡烛。	一个穿橘色衬衫的女孩点起蜡烛。	4
坐在婴儿床上的婴儿，伸手去摸一个大男孩的脸。	一个看起来病了的男孩被一个蹒跚学步的孩子摸到了脸。	2
一条狗在水面上晃动。	一只狗把水抖掉了。	5
一个小孩子滑下一张橙色的滑梯。	一个穿着牛仔工装裤的小男孩滑下一张橙色的滑梯。	3
一只黑白相间的狗在几根红白相间的柱子上跑来跑去。	黑白相间的狗在客厅里用后腿站立。	1
三个人在一块“禁止滑雪”的标牌后面摆着滑雪板的姿势。	三个滑雪者站在一个禁止滑雪的标志后面。	4
一只蓝领黑狗正在雪中奔跑。	一只穿着蓝领的黑狗在雪地上奔跑。	5
一只狗正朝照相机跑去。	一只棕色和白色的狗在草地上奔跑。	0
在秋千上荡秋千的男孩。	那女孩在荡秋千。	2
一群年轻人在湖水里游泳。	许多孩子在水中玩耍和游泳。	4
一支蓝白相间的足球队。	一个裸露上身的脸上沾满了泥巴的女人。	0
一只棕色的狗正要去抓一只绿色的飞盘。	一只棕色的狗在等待飞盘落下后才抓住它。	3
两只大黑狗正在草地上玩耍。	两只白狗在一起跑。	2
一位穿着蓝色衬衫的老人举着一件帆布艺术品。	在一个大城市里，一个黑人走在一座建筑物旁边。	0
两个瘦小的男孩在水里玩沙子。	两只狗在抖水。	0
一只棕色的狗在树林中奔跑。	一只棕色的狗在草地上奔跑。	3
一只小狗在障碍赛中奔跑。	一只小狗跳过障碍物。	3
在敏捷性比赛中，一只狗跳过障碍。	一只狗跳过障碍球场的篱笆。	4
一只棕色的狗在草地上奔跑。	一只棕色的狗在草地上奔跑。	4
驳船侧面的两个人	一个男人躺在草地上，留着长发和胡须。	0
一个穿着黑色连衣裙的女人在一辆银色卡车前微笑。	一个穿着黑色上衣的女孩微笑着，背景是一辆银色卡车。	3
一只狗在沙滩上靠近一个球。	一个家伙正准备在篮球场上篮。	0
在公园里和两个小男孩玩的女人	一个女人和三个孩子在公园里玩。	3
一只狗嘴里叼着一根棍子从水里冒出来。	一只狗嘴里叼着一根棍子向照相机跑去。	2
一个穿牛仔裤的男人在玩球，而一个穿牛仔裤的女人站在旁边看着别处。	一个男人在街上把一条红色的臂带系在另一个人的胳膊上。	0
一个滑雪者正掉进雪中。	一个滑雪者的脸首先掉进了雪中。	4
嘴里叼着一个红色玩具的狗。	一只棕色的狗嘴里叼着一根棍子。	2
两个曲棍球运动员在冰上打架。	两个曲棍球运动员在冰上打斗。	4
两只小猎犬在他们家的木地板上玩耍。	两只小狗在田野里玩一个红色的咀嚼玩具。	1
两只狗在田野里奔跑。	两只狗在田野里玩耍。	4
一只跳过栅栏的狗。	一只狗跳过了栅栏。	4
两个人正在建立一些电子设备	两条狗在雪地上摔跤。	0
一个女孩带着狗在一块干燥的田地里奔跑。	一只灰色的狗和一只棕褐色的狗在草地上玩耍。	2
一只狗跳下码头跳入水中。	黑狗跳下码头，跳入水中。	4
两只狗在雪中玩耍。	雪地里有两只黑狗。	4
一群老人走在街上	一对夫妇走在街上。	2
一只黑白相间的狗在田野里奔跑。	一只黑白相间的狗在草地上奔跑。	4
一位老妇人沿着一条城市街道骑自行车。	一位上山过马路的老妇人。	2
一个小男孩正在打一个黄色的球。	一只小狗跳过一根黄色的横梁。	0
一群年轻的芭蕾舞演员正在一个舞蹈工作室里。	一群穿比基尼的年轻女士。	1
一个男人和一只狗在打拔河。	一个男人在五颜六色的墙上跳舞。	0
一个湿漉漉的孩子在泳池边的毛巾下打着寒战。	一个湿漉漉的孩子在游泳池前用毛巾打着寒战。	4
一只白色的狗在海滩上奔跑。	那只白色的狗正沿着海滩奔跑。	5
一个人抓住水中的把手。	一个男人在空中抓着把手。	3
一只白色的狗在雪中行走。	一只黑褐色的狗在雪地里行走。	3
一个男孩沿着充气滑梯滑下去。	一个穿红色衣服的男孩滑下充气式坐骑。	3
一个女孩在海滩上做后弯。	一个女孩在海滩上做后弯。	4
两条狗在雪地里玩耍。	两只狗在草地上一起玩耍。	2
一只黑白相间的狗张着嘴跑。	一只黑白相间的狗在蓝色的水中游泳。	2
一个小男孩在海滩上跳来跳去。	一个男孩在沙滩上跳来跳去。	4
五个穿着燕尾服的男人正走下台阶。	五个穿着燕尾服的人走下一排台阶。	5
一个人和一只狗在岩石海岸上。	人和狗站在水边的岩石上	4
一只棕色的狗扑通一声掉进水里。	四只狗在水中嬉水	2
一只大耳朵的狗嘴里叼着一根小棍子。	一只大耳朵咬着棍子的小狗。	3
那只棕色的大狗在高高的草地上跳来跳去。	那个穿着蓝色衬衫的女孩正在穿过一个科学中心。	0
两只狗在雪地里打斗。	两只狗在雪中玩耍。	2
那人坐在一座岩石山顶上。	一个人从山顶的帐篷里探出头来。	2
一个站在船上的人拿着一根竹竿把另一条船拉过来。	一个戴着黑色帽子的人站在一堵砖墙和一个标牌前。	0
一个人弹他的白色吉他。	一个男人一边弹着白色吉他一边唱歌	3
一个人正和一只狗在山上滑雪。	一只棕色的狗在水中玩球。	0
蜂鸟的特写镜头。	蜂鸟飞行的特写。	3
一男一女看着摄像机。	一男一女笑。	2
一只棕色的狗在肮脏的泥泞的草地上奔跑。	那只棕色的大狗正在外面的泥土里跑。	3
三条狗在雪地里拉着一个骑自行车的人。	狗在雪地里拉着一个骑自行车的人。	5
一个戴着红帽子的婴儿坐在婴儿车里，手里拿着一个洋娃娃。	一个穿着灰色衬衫的男人坐在一片花丛中。	0
三个孩子在户外玩干草，向镜头扔一些干草。	三个小孩在干草里玩，把一些扔在照相机前。	4
一只戴着橘黄色项圈的黑狗被钓丝缠住了。	戴着红领的黑狗把水抖掉了。	1
两只狗在泥土里玩耍。	穿着红白相间的衣服在镜头前摆姿势的舞者。	0
一只金狗在草地上奔跑。	那只米色的大狗在草地上奔跑。	3
划船的人。	在滑板上耍花招的人	0
三只狗在跑道上奔跑。	三只狗在跑道上绕过一个弯道。	4
一只黑色和棕色的狗在建筑物附近的雪中行走。	一位上了年纪的人站在一座用木板封起来的旧建筑外面。	0
冬天一只狗在森林里奔跑	一只狗在许多树枝上跑来跑去。	3
那个女孩正在玩大屏幕上的图像。	三个女孩背对着相机举着雨伞。	0
许多人在街上赛跑。	一只在街上奔跑的小狗。	1
两只白色的狗在雪中行走。	一只黑领棕褐色的狗在雪中吠叫。	2
一名身穿粉红色衬衫的女子在空中跳跃，双臂和双腿向两侧伸展。	一个戴着吊带和太阳镜的男子在空中跳跃，手臂和腿向侧面伸展。	2
一只狗在草地上奔跑。	两只狗穿过灌木丛。	2
一只狗在沙滩上奔跑	一只狗在水中奔跑。	2
一名妇女正试图乘着一个小浪。	一男一女背靠背坐在外面晒太阳。	0
黑白相间的狗在河里游泳。	一个黑人和他的狗在海滩上。	0
一名男子站在靠近海洋的锯齿状岩石的顶部。	一个人站在岩石上俯瞰大海。	4
这位妇女正在带领一只狗通过障碍赛。	一位女士带着她的小狗经过了一场障碍赛。	4
海滩上有两只狗。	一只狗在海滩上散步。	2
一只黑白相间的狗在游泳池里游泳	一只黑白相间的狗嘴里叼着什么东西在跑。	2
两只狗在海滩上奔跑。	两只狗在海滩上奔跑	4
一只狗把它的头藏在一个红绿相间的礼品袋里。	宠物开玩笑地研究礼品袋里的东西。	3
一个穿着黄色衬衫的男人戴着金色的防晒面具。	一名身穿黄色衬衫的男子戴着金色的太阳形面罩。	5
一个男人正用绳子支撑着一个陡峭的岩面。	一个年轻人正在用一块紫色的木板做跳台滑雪。	0
把手放在头上的孩子。	一个小男孩站在那里，双手放在头上。	4
一个穿着橙色背心的男人正在蓝色的水中划独木舟。	一名身穿橙色夹克的男子在沙滩上向天空举手。	1
一个穿着黑色风衣的老人站在集市上。	婴儿穿着一件红衬衫，走在一个广场上。	1
两个女孩穿着睡衣，似乎在跳舞。	两个戴着棒球帽的女孩在外面吃零食。	0
一只白色和棕色的狗在玩一个黑色的玩具。	一只白色和棕色的狗正在玩拔河比赛。	3
一个男孩打棒球。	一个男人在打棒球。	3
一个穿红衬衫的男孩和一只毛茸茸的狗跑过草地。	一位体育迷在看台上涂着面漆。	0
一只黑狗在雪地里觅食。	在街上跳跃的滑板运动员。	0
一个微笑的男人和一个小女孩合影。	一个微笑的男人抱着一个穿着粉红色和红色衣服的小孩子。	3
一只狗在雪地里跳飞盘。	一只狗在雪中跳跃。	3
一只棕色和白色的狗穿着粉红色的项圈，在雪地里对着一只穿着蓝领的棕色狗吠叫。	红领的狗对着蓝领的狗咬它的牙齿。	3
两只棕色的狗在互相咬着。	两只棕色的狗在沙滩上互相咬。	4
滑板运动员试图在低矮的墙边玩一个把戏。	一个男孩在栏杆上玩滑板。	4
一个年轻女孩在水里做后空翻。	穿着紫色衣服在水中奔跑的年轻女孩	2
一名滑雪者骑着滑雪板沿着台阶旁的栏杆滑下去。	一个男孩正把一块滑板打翻在一堵水泥墙上。	0
一个女人和两个戴着帽子的男人在外面社交。	一位戴着针织帽的年轻女子站在多米诺比萨店的墙上。	1
一只黑狗正在雪中奔跑。	一只黑色的斗牛犬正在泥土中奔跑。	2
一只黑狗在雪中奔跑。	一只黑狗在海滩上奔跑。	1
一个女孩和两只黑狗沿着河岸跑。	一个小男孩在抚摸一只正在躺下的老虎。	0
在海浪上骑着冲浪板的人。	一个穿着黑色衣服的人在冲浪板上冲浪。	4
一名男子骑着摩托车，身穿黑色制服。	一辆白色摩托车正在赛道上行驶。	1
一只黑狗在河里游泳。	一只在雪中挖洞的黑狗。	1
一男一女在笑。	一男一女笑。	3
两个小女孩正在蹦床上玩。	两个小男孩在操场上玩。	1
两个女孩在空中跳得很高。	两只狗在湖边的草地上互相打斗。	0
一只狗在草地上跑。	一只棕色的狗在草地上奔跑。	4
一个留着长发的男人正透过照相机看着。	一名妇女靠墙站在摄像机旁。	1
两个戴帽子的人坐在那里看着摄像机。	一个穿着蓝色衬衫的男人做了一张闷闷不乐的脸。	0
两个女孩在后面跟人和花玩耍。	两个穿裙子的年轻女孩正在花园里玩耍。	3
一个穿红衬衫的小女孩拉着风筝。	一个穿红衬衫的女孩在手机上拍照。	1
孩子在雪中滑行。	睡在街上的男人。	0
三只狗在水里玩耍。	三只狗在水里游泳。	4
一只白色的狗在沙滩上奔跑。	一只白色的狗在沙滩上奔跑。	5
一个手举在空中的小女孩坐在一个男人的背上，而他躺在一条毯子上。	一个孩子和其他玩游戏的人相反的方向跑。	0
一辆红白相间的赛车在一条肮脏的跑道上比赛。	一个人骑着一辆脏自行车在一条土路上赛跑。	1
一只黑白相间的狗在牛场上奔跑。	一只大黑白相间的狗在海水中奔跑。	2
一个戴草帽的男人遮住了他的手机，而其他人则走在繁忙的人行道上。	一个男人躺在街道上，头和肩膀都在一辆被顶起的停放的汽车下面。	0
一个男人在一面灰色的瓷砖墙前拿着一个邮包。	穿红夹克的男人站在灯塔前。	0
狗在水中游泳。	三只狗在水里游泳。	3
那个金发女人戴着一顶黑色的，美国国旗，格子花呢的帽子。	一位红头发的妇女戴着一顶黑色贝雷帽，上面装饰着美国国旗。	2
一个拿着网的人站在水里。	一个黑人妇女和两个黑人孩子正坐在茅草帐篷里。	0
一个男人用皮带牵着两条狗沿街走去。	一个男人在城里遛狗。	4
一只狗在雪中奔跑。	两只狗在泥土里奔跑	2
在雪中玩耍的小男孩。	那只棕色和白色的狗正在雪中玩耍。	1
一个穿着蓝色衬衫和棕色短裤的女人坐在一张桌子旁。	一位面带微笑的年轻女子穿着旅游服，围着大手帕，在户外的餐桌上摆着姿势。	3
那只黑狗在雪中奔跑。	一位赛车手在泥泞中驾驶着他的车。	0
一只穿着绿色毛衣，背着背包在雪地上行走的狗。	一只小狗穿着一件绿色的毛衣，背着一个背包在雪中行走。	4
一群人围坐在书桌旁。	海滩上的一群女孩。	0
三只狗在田野里奔跑。	两只狗正在一片草地上奔跑。	2
一对手放在下巴上的男人和女人站在一棵圣诞树旁边。	那个留着白胡子、戴着蓝色帽子的人正站在一个车间的门口。	0
黑白相间的狗爪子里有根棍子。	一只黑狗和一只白狗站在雪地上。	1
一个骑自行车的人在河边筑巢。	骑自行车的人跳得很高。	1
两只狗在草地上奔跑。	两只狗在泥土里奔跑	3
一个男人正从海滩上的长水管里喷出一种液体。	一个男人坐在他的自行车上，空中只有一个轮子。	0
一个穿红背心的人摸着另一个人的蓝色冰鞋。	一位女士在雪中系住某人的溜冰鞋。	2
一个女孩在蹦床上头朝下跳。	一个女孩在蹦床上蹦蹦跳跳。	4
站在树前微笑的女人。	一个男人从城市天际线前的树边走过。	2
三个小男孩给自己盖上了泡泡。	站在游泳池边的三个孩子浑身都是泡沫。	4
男孩抬起头来看着那个女孩，而另一个女孩却忽略了他们。	当这对夫妇看着的时候，男孩正跳进池子里。	0
一只蓝领黑狗正在雪中奔跑。	一只红领的黑狗在雪地里玩耍。	3
一只鸟坐在树上。	一只鸟坐在一棵没有叶子的树上。	3
一只棕色的狗咬着一个橙色的球。	狗嘴里有一个橘黄色的球。	4
一只棕色的狗跳到空中去接球。	三个年轻女子跳到空中去接球。	0
一个孩子正从一张野餐桌走到另一张桌子。	那男孩在公园里从一张野餐桌跳到另一张桌子。	3
沿着海滩跑。	一条大羚羊在海滩上奔跑。	4
四只黑狗跑过草地。	一只狗跑过草地。	2
一个穿红黑相间的男人正在用他的头去踢足球。	一个穿着红色条纹足球衬衫的人头上顶着一个球。	3
一只棕色的狗正在草地上散步。	一只狗在树旁追赶另一只狗。	1
一个女人把一个婴儿放在沙滩上的滑板上。	一位妇女在海滩的滑板上抱着一个小婴儿。	4
一只黑狗开玩笑地咬着一只浅棕色的狗的耳朵。	一只黑狗在客厅里开玩笑地咬另一只狗。	4
小猎犬正在海岸线的海滩上散步。	一只小猎犬沿着平静的海岸走着。	4
黑白相间的狗在草地上奔跑。	一只黑白相间的狗在草地上奔跑。	5
两只狗在雪中奔跑，一只带着网球。	这个男孩骑着自行车在空中表演特技。	0
一只黑狗嘴里叼着一根棍子在草地上走着。	那只黑狗嘴里叼着一个玩具，正在草地上奔跑。	3
一名男子走向一名站在城市街道上人行横道上的警察。	一个警察站在一个城市的人行横道上。	3
一只大黑白相间的狗正在水中游泳。	一只拿着棍子的黑白相间的狗在泥泞的水中。	3
一个小男孩头上戴着滤水器在玩小丑。	头上戴着金属滤网的男孩。	4
一男一女笑。	一男一女接吻。	1
一只黑色、棕色和白色的狗在田野里奔跑。	一只白色和棕色的狗在田野里奔跑。	2
两个小孩在水里溅水。	两只狗一起在床上玩耍。	0
那只棕色和白色的狗正在浅水中行走。	一只白色和棕色的狗似乎正在水上行走。	4
一位妇女在公共交通工具上读书。	在公共交通工具上睡着的人。	1
在砖路上骑自行车的小男孩	一个人在被树木环绕的斜坡上骑自行车玩把戏。	2
那个年轻人在滑冰公园滑板。	一个穿着蓝色T恤的男孩在溜冰场的滑板上空降。	3
一个女孩在停车场附近的人行道上跳绳。	一个女孩在人行道上跳绳，左边是一个停车场。	4
当太阳落山的时候，一个人在海滩上的水里。	在水上冲浪板上面的人。	3
一只狗跳到半空中去抓飞盘。	那只棕色的狗跳起来想要一只粉红色的飞盘。	4
狗把玩具还给主人。	三只狗在雪中赛跑。	1
一个女人和一个年轻的女孩在商店前摆着熊雕像的姿势。	一个穿着运动衫的男人站在一大群人面前。	0
一个赤裸上身的人在草坪上踢足球。	赤裸上身的人接住了足球。	4
一个穿着绿色衣服的女孩把手里的东西扭成了一团。	一个只穿绿色短裤的小男孩带着砖头背景笨拙地摆姿势。	0
一个穿着红色夹克的男人拿着他的自行车拍照。	一位穿着红色夹克的妇女正在录制一段自然景观的录像。	0
一个男孩跳进一个不那么拥挤的公共游泳池。	一个人在滑雪板上跳跃。	0
一个男孩推着一辆装有两个南瓜的马车。	一个小孩蹲在一辆装有两个南瓜的马车后面。	2
在一场激烈的比赛中，两名足球运动员为球而战。	两只小橙色和白色的狗在雪中。	0
两只黑狗在雪地里玩耍。	一只黑狗在雪中挖洞。	3
一只狗跳过链子。	跳过链子的狗。	5
一个拿着黑色钱包的女孩坐在木凳上。	一个拿着黑色钱包的年轻女子坐在一张木制长椅上。	4
三个孩子在球坑里。	在球坑里玩的几个孩子。	3
一只白色和灰色的大狗在障碍跑道上穿过一条黄色的隧道。	一只黑白相间的狗正从黄色和橙色的管子里跑出来。	3
一个男人跨着一辆自行车站在湖边的一条岩石小径上。	一名妇女戴着白色头巾、紫色背心和黑色手套。	0
一只棕色的狗在绿草中奔跑。	一只棕色的狗正在穿过一条河。	2
一个女人抱着一只狗，而另一只狗站在附近的田野里。	一位女士抱着一只狗，而另一只狗正在院子里玩耍。	3
一只黑狗正在雪中奔跑。	一只黑狗嘴里叼着一个球在游泳。	1
一个穿绿色衣服的女人正在和她的棕褐色的狗玩耍。	一只棕褐色的狗在躺下时舔女孩的手。	1
两个无家可归的人站在外面，举着一个纸板牌子。	两个无家可归的年轻人举着一个纸板标志。	4
一只棕色的狗在水中涉水。	一只狗在浑浊的水中飞溅。	3
一名身穿橙色衬衫、戴着白色头盔的男子正在骑自行车。	那个戴着蓝色头盔的人骑着一辆北极星。	2
一个小男孩站在一个婚礼聚会前大笑。	站在一群坐着的人面前站在舞台上的人	1
坐在雪地摩托上的人。	一个人在一辆雪地摩托上跳到一半。	3
这个男人正站在岸边用球拍击球。	两个十几岁的女孩站在海滩边听着iPod。	0
两只棕色的狗一起在沙滩上奔跑。	两只棕色的狗在沙滩上奔跑。	4
一只黑狗正在追赶一只红色的飞盘。	一只黑贵宾犬在雪中奔跑。	1
在沙子里挖洞的狗。	一只棕色的狗在沙子里挖洞。	4
两个男人坐在商店前面的人行道上。	一个穿着游泳衣的女人在海滩上遛狗。	0
一只黑白斑点狗跳过一条小溪。	一只黑白相间的斑点狗跳过小溪。	4
两只狗在高高的草地上奔跑。	两只狗正在穿过一片草地。	4
站在建筑物外面的一群人。	一大群人在外面排起了长队。	3
一群四个孩子在后院跳舞。	一群孩子在彩色的垫子上做伸展运动。	1
一个男孩在火花周围挥手。	一个小男孩在空中旋转着一根火把。	4
晚上有几个人围坐在火炉旁。	晚上，一群人站在地上，围坐着。	2
两种不同品种的棕色和白色的狗在海滩上玩耍。	两只狗在沙滩上玩耍。	4
一男两女身穿吸血鬼服装	一男两女穿着戏服。	3
两个男孩，一个戴着帽子，在操场上。	戴着棕褐色帽子的男孩笑着坐在操场上的设备旁。	2
两只狗在雪中玩耍。	两只狗在雪中玩耍。	5
一只白色的毛茸茸的狗在纯白的雪地上奔跑。	一只毛茸茸的白狗在雪地里奔跑。	4
一个拿着报纸的女人。	一名男子在一根金属棒上滑旱冰。	0
一群人演奏铜管乐器。	一群人在外面演奏乐器。	3
岸上的两个女孩坐在一条船上看着人们钓鱼。	两个男的，一个穿红的，一个穿白色的在打篮球。	0
一个滑雪运动员跳上了天空。	一位滑雪运动员在空中飞来飞去。	4
一只红耳朵的白狗正在雪中奔跑。	一只湿漉漉的红领黑狗在河里。	0
一个小女孩和一个小男孩牵着手放在一张闪闪发光的滑梯上。	一个穿着佩斯利连衣裙的小女孩跑过一个沙地操场。	0
一个男人从一个屋顶跳到另一个屋顶上。	一个年轻人从一个阳台跳到另一个阳台。	2
猫头鹰的翅膀在白天长得很高，而且分布很广。	这只鸟在飞翔时展翅飞翔。	2
一个戴蓝帽子的人坐在树下的凳子上。	一只带着球站在海滩上的狗。	0
一个女人对着麦克风唱歌，是一个弹吉他的家伙。	一名妇女对着麦克风唱歌，背景是吉他手。	4
三只羊在草地上吃草，后面跟着一只狗。	草地上的一小群山羊，背景是一只黑白相间的狗。	2
一个骑自行车的人正在使他的自行车在两块岩石之间跳跃。	一个男人在两块岩石之间跳起他的自行车。	4
一个穿着粉红色连衣裙的女孩沿着白色的栅栏骑着自行车。	一个穿着红色连衣裙的女孩骑着自行车站在一道白色的篱笆前。	4
一个年轻的女孩戴着粉红色的帽子，背景是黄色的建筑物。	一个年轻的女孩，穿着粉红色的连衣裙，手里拿着什么东西。	1
一个穿红衬衫的孩子正在用一块黑色的尾流板溅起沙滩上的浪花。	一个划艇的人在蓝色的水面上划船。	1
两只鸟在草地上相互作用	两只狗在户外玩耍。	0
两个十几岁的女孩，一个在微笑。	一个小女孩在孩子的秋千上。	0
两个徒步旅行者站在白雪皑皑的山顶上。	两个登山者站在山顶环顾四周。	3
草地上有一只小黑狗。	一只黑狗在草地上奔跑。	3
一位穿着和服的女士正看着相机。	两个穿黑衣服的女孩坐在一个房间里，在镜头前摆出暗示性的姿势。	1
一群人正在点燃一个热气球。	一大群人骑着棕色和白色的马。	0
孩子们玩剑打。	孩子和父母抚摸一匹马。	0
一个人是风在海上航行。	一只狗正在大海中奔跑。	1
三只狗在土路上赛跑	在土路上赛跑的汽车	1
两个人牵着手在田野里走。	两个人走过一幅汽车壁画。	1
一只棕色的狗在追赶一只飞盘。	一只棕色的狗蹲在草地上。	1
穿着红色工作服的女人站在人行道上。	一个穿红色工作服的女人站在人行道上。	5
一只狗在满是树叶的后院里奔跑。	三只狗跑过一块田地。	2
两只小狗在草地上玩耍	两只小狗在草地上玩耍。	5
两只黑狗和白狗正在外面玩耍。	两个孩子和一只黑狗在雪地里玩耍。	1
一个女人独自坐在一堵砖墙上。	一个女人拿着一个红色的包走着。	1
一只棕色的狗嘴里叼着一根棍子。	嘴里叼着棍子游泳的狗。	2
一位年轻女子在吃饭时俯身在她的盘子上。	一个年轻的女人，除了油漆和泥巴外都是裸着上身的。	0
一个人爬上一座多雪的小山，而他们的狗却跟在后面。	一个人爬上一座多雪的小山，一只黑狗跟在后面。	3
一只棕色的狗坐在海滩上。	在海滩上奔跑的狗	2
这个男人正骑着自行车从一座土丘上下来。	骑自行车的人会把扶手磨碎。	1
一只灰色的大狗正在深雪中玩耍。	四只狗在雪中玩耍。	2
一只狗在车里。	狗在咬拖把。	1
一只耳朵松软的狗朝树林里的照相机走去。	一个孩子在自己的倒影前转过身来，对着镜头微笑。	1
许多中东人坐在一辆蓝色卡车的后座上。	一群人坐在一辆卡车的后座上。	3
带着两根滑雪杆从多雪的山上滑下来的人。	一个人从多雪的山丘上滑下来。	4
一个孩子和两只狗在水里玩耍。	一个穿着红蓝相间衣服的孩子低头看着水。	2
在石墙上玩花样的滑板运动员。	骑在斜坡上的滑板运动员。	2
人们站在向上移动的自动扶梯上。	人们乘坐自动扶梯。	4
一位女士正在敏捷地训练她的狗。	训练员用绿管子训练她的狗	4
一个人吹着一个大泡泡。	一个人走在一匹大黑马上。	0
两个人坐在靠近水面的码头上。	两个人坐在静水中的码头尽头。	3
曲棍球守门员躺在球网前的冰上。	一名曲棍球运动员正躺在球门前的冰上。	4
一位穿着蓝色雪裤的滑雪者在一次跳跃附近从空中飞过。	一位滑雪者双手踩在雪地上，站在一部电影摄影机前。	1
那只棕色的狗正沿着一条长满草的小路跑。	一只棕色的狗正沿着一条用绳子隔开的草地奔跑。	3
那个女孩穿着一件蓝色条纹衬衫和旱冰鞋。	一个穿着黑白相间衬衫的男人在狗背上跳来跳去。	0
一个身穿黑色纹身的男人一边弹着白色吉他一边唱歌。	穿着黑白相间外套和耳罩的女人。	0
一只狗在海滩上奔跑。	男孩和女孩沿着海滩奔跑。	1
一对年轻男女坐在外面的长凳上接吻。	坐在长凳上的男女正在接吻。	4
一只黑狗在草地上奔跑。	一只黑色和棕色的狗在草地上奔跑。	3
一个女人坐在人行道上，耳边放着一部手机。	一个女人在骑自行车。	0
三只狗在草地上玩耍。	有些孩子在田里玩。	1
滑板运动员到达坡道的顶部。	滑板运动员在溜冰者公园里骑在管壁上。	2
两个人参加赛跑比赛。	狗在赛跑。	1
两个孩子在林子里的一条小路上走着。	两个孩子走在林子里的一条小路上。	5
两条狗在草地上并排奔跑。	两只狗在草地上奔跑。	4
一名身穿深色装备的橄榄球运动员手持浅色橄榄球，手臂伸直。	一只棕色的狗嘴里叼着一个球，在水中飞溅。	0
两个人正穿过一些水。	两个女孩在一座砖房前经过一棵树。	1
一只狗在水中飞溅。	一只狗在浑浊的水中飞溅。	4
一群人正走在一个大城市的人行道上。	一群人坐在一辆卡车的后座上。	1
女孩站在地铁里等着什么。	一个女孩站在灯光昏暗的地方。	2
这个男人和一个小女孩坐在公园里。	这个男人正在和那只毛茸茸的小狗玩。	0
一群人坐在小船上向岸边疾驰而去。	学生观看演讲的教室。	0
晚上，一个男孩沿着金属扶手滑板。	一只棕色的狗在沙滩上奔跑，手里拿着一根棍子。	0
一个人正挤过岩石表面的一个洞口。	一只中等大小的棕色狗正在穿过一片开阔的白色树林。	0
狗嘴里叼着一个球向相机跑去。	黑白相间的狗嘴里叼着一个棕色的东西游泳。	2
在海滩上奔跑的年轻女孩。	一个小女孩在海滩上跑来跑去。	4
棒球运动员投球。	篮球运动员持球。	1
一位穿着米妮鼠装的年轻女孩和一位走在人行道上的老妇人。	一个穿着白色西装的男人拿着一份报纸在街上走着。	1
“然后船长就走了。	然后船长回来了。	0
所以，我暂时放弃，问你一个问题：“马克思在哪里？”	接下来我要问你一个问题：“牛肉在哪里？”	0
你是想让我证明你是否定的吗？	你想让我证明你是阴性的？	4
我对医疗用途没意见！	我对医疗用途没意见！	5
由于通货膨胀，你所需的一切东西的价格都上涨了。	你拥有的所有IE资产的价格都下降了。	2
中东战争。	中东战争。	5
想象一个%白色和%黑色的地方。	想象一个有%的男人和%的女人的地方。	1
没有公平审判的机会。	没有公平审判的机会。	5
涅槃和遗忘是非常不同的。	涅槃不是遗忘。	3
我们英国人的想法与美国人不同。	最初由Zaf发布，我们英国人的想法与美国人不同。	4
如果你回答“是”和“不是”，你可能是直率的。	如果你回答“不”，但“是”，那么你可能是直的。	3
顺便说一句，他当时有适当的延期。	适当的延期时间，嗯？	3
